Instrument,Organization Ultimate Parent,Ultimate Parent Id,Country ISO2 Code of Ultimate Parent Headquarters
5062237597,Changshu Jincheng Grease Co Ltd,5062237597.0,CN
5062237681,Hangzhou Tianhai Holding Group Co Ltd,5000523014.0,CN
5062237736,Shandong Haida Aquatic Product General Co,5062236234.0,CN
5062237763,Qingdao Countree Food CoLTD,5071489044.0,CN
5062237780,Shandong DongE Winery Co Ltd,5062237780.0,CN
5062237796,Yuelong Gardens Construction Co Ltd,5062237796.0,CN
5062237811,Guangxi Shiji Feilong Group Co Ltd,5074547332.0,CN
5062237876,Glg Life Tech Corp,4295863123.0,CA
5062237952,Zhongliang Biochemical Energy Zhaodong Co Ltd,5058626251.0,CN
5062238008,Guangdong YingdaEr Pharmaceutical Co Ltd,5062238008.0,CN
5062238041,Shenyang Dongxin Pharmaceutical Co Ltd,5062238041.0,CN
5062238067,Concord Champion International Ltd,5036759742.0,KY
5062238076,State-owned Assets Supervision and Administration Commission of People's Government of Shaanxi Province,5000036490.0,CN
5062238102,Henan Fumei Biotechnology Co Ltd,5062238102.0,CN
5062239126,Yurun Holding Group Co Ltd,5074546935.0,CN
5062239129,"GUANGDONG TUZHITENG HOLDINGS CO., LTD.",5067516436.0,CN
5062239210,Restricted Data Order Investigation 529109567,5083541393.0,CN
5062239212,Zhejiang Native Non-Staple Foodstuff Co Ltd,5062239212.0,CN
5062239219,Fudan Shenhua Purifying Technology Co Ltd,5062239219.0,CN
5062239260,Hubei Wudao Teas CoLTD,5062239260.0,CN
5062239268,Hunan Wuzizui Industrial Group Co Ltd,5062239268.0,CN
5062239334,Guangxi Jiebao Paper Industry Investment Co Ltd,5062257189.0,CN
5062239356,Yunnan Fengqing Sugar Group Co Ltd,5074547060.0,CN
5062239367,Wens Foodstuff Group Co Ltd,4298153588.0,CN
5062239380,SKY Gain Investment Limited,5083426070.0,HK
5062239422,Sichuan Dangfuwang Foodstuff Co Ltd,5062239422.0,CN
5062239427,Mianyang Xinqing Foodstuff Co Ltd,5062239427.0,CN
5062239440,Chengdu Tongle Feedstuff Technology Co Ltd,5062239440.0,CN
5062239447,Yunnan Guanglin Package CoLTD,5058330127.0,CN
5062239448,Yunnan Longyun Dayou Industry Co Ltd,5062239448.0,CN
5062239451,Shaanxi Zhongbao Green Agriculture Development Co Ltd,5062239451.0,CN
5062239535,West Hope Group Ltd Corp,5044728159.0,CN
5062239538,Sichuan Guozhu Bean Foods Co Ltd,5062239538.0,CN
5062239553,Huangmei County Xingxin Oil & Fat Co Ltd,5062239553.0,CN
5062239558,Hunan Xiangmei Foodstuff Co Ltd,5062239558.0,CN
5062239579,Shenzhen Dongbu Investment Development CoLTD,5063356546.0,CN
5062239581,Yangzhanggui Food Technology HenanCoLTD,5062239581.0,CN
5062239589,Dalian Chengda Food Group Co Ltd,5062265168.0,CN
5062239597,Henan Dongliang Agriculture Group Co Ltd,5076390518.0,CN
5062239609,New Hope Liuhe Co Ltd,4295865441.0,CN
5062239618,Binzhou Rongchang Nongmu Technology Co Ltd,5062239618.0,CN
5062239663,Shandong Xinzhong Holding Group Co Ltd,5083544673.0,CN
5062239671,Guangzhou Liby Enterprise Group Co Ltd,5000441006.0,CN
5062239677,Henan Jinbodi Property Co Ltd,5083114602.0,CN
5062239678,Xuchang Huijiayuan Electronics Business Consulting Co Ltd,5078522526.0,CN
5062239691,Jiujiang Jiuzhou Cereal & Oil Industry Co Ltd,5062239691.0,CN
5062239698,Dongfang Hope Agriculture Technology Co Ltd,5074548193.0,CN
5062239737,Shandong Fuxiang Group Co Ltd,5074547355.0,CN
5062239766,Anhui Keemun Black Tea Development CoLTD,5074548039.0,CN
5062239774,Chizhou Meili Zoology Rice Industry Co Ltd,5062239774.0,CN
5062239782,Fujian Tianbao Yanchaye Development Co Ltd,5062239782.0,CN
5062239796,Anhui Haijin Cotton Industry Grease Co Ltd,5062239796.0,CN
5062239824,Anhui Xingmu Livestock Co Ltd,5071488964.0,CN
5062239827,Shaanxi Haisheng Fresh Fruit Juice CoLTD,5083426010.0,CN
5062239857,Qingdao Xinshenglian Foodstuff Co Ltd,5062239857.0,CN
5062239878,Weifang Sinogen Group CoLTD,5000707199.0,CN
5062239905,Shandong DongAo Biological Technology Group Co Ltd,5079919188.0,CN
5062240006,Beijing State-owned Capital Operation and Management Co Ltd,5000727699.0,CN
5062240014,Linyi Kenyalong Property Management Co Ltd,5076392116.0,CN
5062240063,"SHAANXI FUJIN RICES CO., LTD.",5062240063.0,CN
5062240065,Hunan Xiangtian Technology Development Co Ltd,5062240065.0,CN
5062240110,Ankang Minrong Industry Group Co Ltd,5086916677.0,CN
5062240133,Gansu Kelong Agriculture Co Ltd,5062240133.0,CN
5062240136,XINJIANG PRODUCTION CONSTRUCTION BINGTUAN NO.9 SHI STATE-OWNED ASSETSINVESTMENTBUSINESS CO,5083722070.0,CN
5062240158,Weihai Hanjin Trading Co Ltd,5074548401.0,CN
5062240160,Qingdao Century Trading Co Ltd,5058331082.0,CN
5062240172,Shandong Zhongtian Food Group Co Ltd,5081895198.0,CN
5062240243,Chen Ke Ming Food Manufacturing Co Ltd,5000545537.0,CN
5062240258,Laiyang Shunhe Foodstuff Co Ltd,5062240258.0,CN
5062240276,Yantai Ruihua Food Co Ltd,5062240276.0,CN
5062240296,Xuchang Huijiayuan Electronics Business Consulting Co Ltd,5078522526.0,CN
5062240309,New Hope Liuhe Co Ltd,4295865441.0,CN
5062240376,Lvyuan Oil Industrial Jiangxi Co Ltd,5062240376.0,CN
5062240383,Ruibang Industry Investment Co Ltd,5081171003.0,HK
5062240397,Anhui Xiaxing Foodstuff Co Ltd,5062240397.0,CN
5062240421,Fujian Light and Textile Industrial Holdings CoLTD,5040197421.0,CN
5062240426,Fujian Kunxing Ocean Inc Ltd,5062240426.0,CN
5062240453,Nanfang Debang Holding Group Co Ltd,5083542855.0,CN
5062240456,Wuxi Fangcheng Color Printing Package CoLTD,5062263805.0,CN
5062240538,Kangdi Feed Additives Beijing Co Ltd,5000549919.0,CN
5062240553,Jiangxi Zhengbang Technology Co Ltd,4295865415.0,CN
5062240568,Restricted Data Order Investigation 545366862,5062302408.0,CN
5062240570,Jixiang Fujian Investment Group Co Ltd,5076392043.0,CN
5062240598,Guangxi Fenghao Sugar Industry Group Co Ltd,5062211380.0,CN
5062240610,Chengdu Guoda Foodstuff Co Ltd,5062240610.0,CN
5062240615,Baoji Tongsheng Foodstuff Co Ltd,5062240615.0,CN
5062240620,Jiangsu Fangyuan Group Co Ltd,5071140835.0,CN
5062240741,ORIENSSPES PTE. LTD.,5082039940.0,SG
5062240782,V V Food & Beverage Co Ltd,4295863813.0,CN
5062240838,New Hope Liuhe Co Ltd,4295865441.0,CN
5062240840,Shenzhen Alpha Feed Co Ltd,5063356135.0,CN
5062240862,Sichuan Hongkang Agriculture Development Co Ltd,5062240862.0,CN
5062240877,Liangyun Shanghai Property Management Co Ltd,5071562986.0,CN
5062240899,Jiangsu Changshou Group Co Ltd,5071489080.0,CN
5062241023,Jiaxing Jieshun Travel Products Co Ltd,5000562936.0,CN
5062241025,Hainan Junding Business Management Co Ltd,5083127352.0,CN
5062241098,Shaanxi Qinchuan Cattle Industry Co Ltd,5062241098.0,CN
5062241170,Zhengzhou Youzhi Chemistry Group Co Ltd,5081783999.0,CN
5062241183,Beijing State-owned Capital Operation and Management Co Ltd,5000727699.0,CN
5062241208,Panjin Sme Credit Guarantee Center,5076391567.0,CN
5062241231,Tieling Xindongfang Feedstuff Co Ltd,5062241231.0,CN
5062241266,Shenzhen Baozhilin Food CoLTD,5062241266.0,CN
5062241314,Shenyang Xingnongte Rice Industry Co Ltd,5062241314.0,CN
5062241327,Panshi Xinlong Cereal & Oil Trade Co Ltd,5062241327.0,CN
5062241333,Dongfang Hope Agriculture Technology Co Ltd,5074548193.0,CN
5062241336,Heilongjiang Nanhua Sugar Supply Group Co Ltd,5083543336.0,CN
5062241341,New Hope Liuhe Co Ltd,4295865441.0,CN
5062241342,Jilin Dida Amylum Biological Chemical Co Ltd,5062242497.0,CN
5062241347,Guilin Huaqiao Foodstuff Co Ltd,5062241347.0,CN
5062241348,Jilin Songjiang Baishun Rice Industry Co Ltd,5062241348.0,CN
5062241349,Jinmailang Food Co Ltd,5066617641.0,CN
5062241375,Inner Mongolia Yongye Biological Technology Co Ltd,5062241375.0,CN
5062241394,Dalian Pengyuan Livestock Industry Co Ltd,5062241394.0,CN
5062241423,Shangyu Shaoxing District State Owned Capital Investment Operation Co Ltd,5076390604.0,CN
5062241425,Tongwei Co Ltd,4295865657.0,CN
5062241426,Hunan Yongzhou Xinyifa Commerce and Trade Co Ltd,5070768618.0,CN
5062241427,Anqing Chenglong I&E Co Ltd,5068348699.0,CN
5062241449,Jilin Changxing Grains Food CoLTD,5062241449.0,CN
5062241454,Gushi Biology Group Co Ltd,5000564652.0,CN
5062241461,Jilin Heizun Foodstuff Co Ltd,5062241461.0,CN
5062241466,Jilin Xingda Livestock Industry Co Ltd,5062241466.0,CN
5062241468,Hegang Sanjiang Pingyuan Industry Group Co Ltd,5062241468.0,CN
5062241471,Huamao Industry Heilongjiang Co Ltd,5079920594.0,CN
5062241496,Decathlon SA,4298162127.0,FR
5062241497,Alibaba Group Holding Ltd,5000066483.0,CN
5062241507,Chongqing Lemei Cosmetics Co Ltd,5062241507.0,CN
5062241517,Yingkou Jinde Oil and Foodstuffs Co Ltd,5062241517.0,CN
5062241521,Shaanxi Changjian Medicine Franchise Co Ltd,5062241521.0,CN
5062241524,Shenyang Huibang Commerce & Trade Co Ltd,5062241524.0,CN
5062241574,Anshan Jinfengda Livestock Industry Co Ltd,5062241574.0,CN
5062241599,Hangzhou Jingteng Hanfang Healthy Foodstuff Co Ltd,5062241599.0,CN
5062241611,New Hope Liuhe Co Ltd,4295865441.0,CN
5062241659,Yancheng Chuangxiang Trade Group Co Ltd,5062241659.0,CN
5062241739,HuaiAn Kanghong Cereal & Oil Co Ltd,5062241739.0,CN
5062241778,Sichuan Yibin Zhuhai Liquor Industry CoLTD,5062241778.0,CN
5062241784,Zhongbai Holdings Group Co Ltd,5086625758.0,CN
5062241789,Anhui Fuyang Commercial Building Co Ltd,5074546972.0,CN
5062241790,Shanxi Meetall United Supermarket Co Ltd,5074547135.0,CN
5062241791,Baoji Chuangming Department Store Co Ltd,5082215195.0,CN
5062241794,Beihai Qiangjie Fuxing Commerce and Trade Co Ltd,5062241794.0,CN
5062241804,Chengdu Guihu MoEr Commerce and Trade CoLTD,5062241804.0,CN
5062241818,Heilongjiang Biyoute Business Group Co Ltd,5062241818.0,CN
5062241821,Hunan Hemei Decheng Pharmaceutical Co Ltd,5062241821.0,CN
5062241836,Want Want Holdings Ltd,4295887587.0,SG
5062241854,Boxing County Bohai Investment Co Ltd,5062204743.0,CN
5062241855,Inzone Group Co Ltd,4295864097.0,CN
5062241880,Renrenle Commercial Group Co Ltd,5000613386.0,CN
5062241916,Harbin Pharmaceutical Group Co Ltd,4295863954.0,CN
5062241977,Nam Fong China Foods Co Ltd,5082040663.0,HK
5062242075,Yangzhou Honghu Building Materials Commerce and Trade CoLTD,5076391611.0,CN
5062242095,"SHANGHAI HI-ROAD FOOD TECHNOLOGY CO., LTD.",5062242095.0,CN
5062242147,Yongqing County Boli Chemical Co Ltd,5062242147.0,CN
5062242151,Zhuozhou Wanjiye Foodstuff Co Ltd,5062242151.0,CN
5062242177,JM Industriebeteiligungen GmbH & Co KgaA,5074522685.0,DE
5062242191,Xinjiang Kangtai Dongfang Medicine Chain Co Ltd,5062242191.0,CN
5062242238,Want Want Holdings Ltd,4295887587.0,SG
5062242266,Chengde Muyuan Zoology Foodstuff Development Co Ltd,5062242266.0,CN
5062242314,Inner Mongolia Kexinyuan Food Group Co Ltd,5062242314.0,CN
5062242321,Inner Mongolia Hulun Buir BaErhu Agriculture and Animal Husbandry Development C OLTD,5062242321.0,CN
5062242337,Zhengzhou Gongyong Enterprise Management Consulting Co Ltd,5082039278.0,CN
5062242368,"HUNAN ZHANGJIAJIE JIUTIAN BIOTECHNOLOGY CO., LTD.",5062242368.0,CN
5062242390,Boen Group Co Ltd,5062242390.0,CN
5062242467,Wellhope Foods Co Ltd,5000554884.0,CN
5062242492,National Trust Co Ltd,5083255348.0,CN
5062242508,Yushu Jifu Rices CoLTD,5062242508.0,CN
5062242620,Baheal Pharmaceutical Holdings Ltd,5062169926.0,CN
5062242701,Guangzhou Mingdian Wine Industry Co Ltd,5062242701.0,CN
5062242707,Harbin Yunmeida Biotechnology CoLTD,5062242707.0,CN
5062242708,Shandong Hefa Medical Technology Co Ltd,5081690962.0,CN
5062242717,Jinmailang Food Co Ltd,5066617641.0,CN
5062242763,Hangzhou Zhengmai Food Co Ltd,5074547637.0,CN
5062242766,Transfar Group Co Ltd,4297037159.0,CN
5062242787,Guangzhou Longrong Investment Co Ltd,5071489368.0,CN
5062242794,Ganso Co Ltd,5000502603.0,CN
5062242802,Huahaipengcheng Wine & Spirits CoLTD,5062242802.0,CN
5062242857,Jining Brother International Trading Co Ltd,5062242857.0,CN
5062242893,NingAn Taiji Biochemical Co Ltd,5062242893.0,CN
5062243083,Qingdao West Coast New Area Ocean Holding Group Co Ltd,5079920462.0,CN
5062243173,Wellname Investments Ltd,5083555960.0,VG
5062243239,Shandong Lisheng Food Group Co Ltd,5063188476.0,CN
5062243252,Beijing Zhuochen Animal Husbandry Co Ltd,5062243252.0,CN
5062243293,Shandong Limin Pharmacy Franchises CoLTD,5062243293.0,CN
5062243294,Sichuan Xinglin Business Management Co Ltd,5082185728.0,CN
5062243302,Laiyang Yuansheng Foodstuff Co Ltd,5062223498.0,CN
5062243348,Xiamen Nature Caring Products CoLTD,5062243348.0,CN
5062243368,Guangdong Geyun Industry Group Co Ltd,5083543732.0,CN
5062243372,Aosi Cosmetic Shanghai Co Ltd,5062243372.0,CN
5062243390,Shandong Gaotang Lanshan Group General Corp,5058643150.0,CN
5062243440,Shandong Retouch Wash and Sterilize Technology CoLTD,5062243440.0,CN
5062243450,Henan Tianxiang Flour Industry Co Ltd,5062243450.0,CN
5062243460,Guangdong Zhaolong Biological Technology Co Ltd,5062243460.0,CN
5062243470,Suzhou Enjoy Love Store CoLTD,5079919422.0,CN
5062243472,Shinho Holdings International Ltd,5080180410.0,HK
5062243494,Shenzhen Tiancheng Foodstuff Co Ltd,5062243494.0,CN
5062243572,Xiamen Senjia Foodstuff Co Ltd,5062243572.0,CN
5062243586,Fujian Tianfu Famous Tea Sales Co Ltd,5078522764.0,CN
5062243604,"HUANGSHAN TRAVEL GROUP JIALONG GREEN FOOD CO., LTD.",5062243604.0,CN
5062243630,Hangzhou LinAn Tianmu Meat Processing Co Ltd,5062243630.0,CN
5062243659,Kunming Hengyu Plastic Industry Co Ltd,5073148848.0,CN
5062243665,Xiamen Benma Industrial Co Ltd,5082347670.0,CN
5062243668,Hebei Yihoucheng Commodity CoLTD,5062243668.0,CN
5040933966,Daloc Futura AB,4297677277.0,SE
5040934228,Boe Invest AS,5083548961.0,NO
5040934387,Nefab Packaging AB,4298452512.0,SE
5040934389,L T L AS,5038915014.0,NO
5040934391,Gjodsel A/S,5040934391.0,NO
5040934642,SMBG Holding AS,5078521669.0,NO
5040935378,Lagercrantz Group AB,4295890479.0,SE
5040935472,Freddy Rybom As,5040935472.0,NO
5040935509,PJT Holding AS,5053431650.0,NO
5040935598,Erling Freitag As,5040935598.0,NO
5040935601,Glassfiber Holding As,5076391975.0,NO
5040935710,Ternen As,5046294923.0,NO
5040935733,Hibernian Holding As,5042956488.0,NO
5040935778,Ivar Brathen Mekaniske As,5040935778.0,NO
5040935805,Billakkspesialisten As,5040935805.0,NO
5040936224,Visnes Kalk Og Marmorbrudd As,5044744836.0,NO
5040936236,Brodr Borgen Ferdigbetong As,5040936236.0,NO
5040936237,Sotra Takstol As,5040936237.0,NO
5040936277,Roto Holding AS,5083289006.0,NO
5040936425,Hiller Holding As,5044253194.0,NO
5040936593,Aerosols Sweden AB,4298313577.0,SE
5040936670,Norsk Etikett Holding AS,5083551639.0,NO
5040936695,Alpen Holding AS,5044705028.0,NO
5040936962,CNC Produkter As,5040936962.0,NO
5040937024,Tapwell Aktiebolag,5044689603.0,SE
5040937027,VF Holding As,5055461282.0,NO
5040937038,Jervbekken Holding As,5046288029.0,NO
5040937050,Leander Holding AS,5083551031.0,NO
5040937078,Nr 13 Holding AS,5042957016.0,NO
5040937101,Smed T Kristiansen As,5040937101.0,NO
5040937137,Albert Fjeld As,5040937137.0,NO
5040937274,Pamica 2 AB,5063195218.0,SE
5040937450,H Henriksen As,5040937450.0,NO
5040937492,Seland Eiendom As,5044744835.0,NO
5040937497,Tresgaard Invest AS,5041978721.0,NO
5040937536,Roald Invest As,5044175347.0,NO
5040937540,Fosheim Sag AS,5040937540.0,NO
5040937555,Hallingdal Betong As,5040937555.0,NO
5040937649,Svein A Hallonen As,5040937649.0,NO
5040937814,Finnsitt As,5044724148.0,NO
5040937980,Tomma Invest AS,5051759105.0,NO
5040937986,Runar Botnen As,5042955836.0,NO
5040938038,Helseth Invest AS,5043436703.0,NO
5040938057,Sunnfjord Betong As,5040938057.0,NO
5040938153,Recama AS,5042956490.0,NO
5040938210,Ha Element As,5040938210.0,NO
5040938213,Gunnar Hippe Eiendom As,5042956776.0,NO
5040938241,Nordvestvinduet AS,5040938241.0,NO
5040938302,Niras Holding As,5042956643.0,NO
5040938343,Tore Olsen Holding As,5052517286.0,NO
5040938348,Katfos Holding As,5042956594.0,NO
5040938350,Flaen Sag & Hovleri As,5040938350.0,NO
5040938389,OLAISEN GRUPPEN AS,5076390165.0,NO
5040938428,Klepsvik & Sonn As,5040938428.0,NO
5040938537,Lid Holding As,5044173327.0,NO
5040938617,Loddesol Sagbruk & Hovleri As,5040938617.0,NO
5040938619,Tokvam Industrier AS,5086894991.0,NO
5040938883,GF Inveco A/S,5038912867.0,DK
5040938965,West Mekan Produksjon As,5040938965.0,NO
5040939008,Gedigen Holding As,5046725535.0,NO
5040939098,Helitep Holding AS,5086870499.0,NO
5040939177,We Kings Holding As,5042956437.0,NO
5040939243,Arve G Flatin As,5044712029.0,NO
5040939314,Mineral Commodities Ltd,4295857955.0,AU
5040939494,Troodon Sp z o o,5057822157.0,PL
5040939496,Industrisveis As,5040939496.0,NO
5040939498,Forde Stal As,5040939498.0,NO
5040939503,Eide Stein As,5040939503.0,NO
5040939520,Just Holding As,5044175458.0,NO
5040939522,Ikm Gruppen AS,5051005957.0,NO
5040939528,Xo Invest AS,5071153601.0,NO
5040939549,ICL Group Ltd,4295875035.0,IL
5040939661,Halfdan L Solberg Holding AS,5078521672.0,NO
5040939687,Kongsberg Interior As,5040939687.0,NO
5040939752,Norske Metallfasader As,5040939752.0,NO
5040939757,Reklameservice Eiendom As,5042957004.0,NO
5040939806,Lycro Holding AS,5044035496.0,NO
5040939932,Rupro As,5040939932.0,NO
5040939995,Con-Form Bergen As,5040939995.0,NO
5040940047,Ad Metam AS,5040940047.0,NO
5040940153,Storegga AS,5044717547.0,NO
5040940161,Aquatiq AS,5044773342.0,NO
5040940208,Erland Slaatto Eiendom AS,5081170937.0,NO
5040940219,Raufoss Tak Og Blikk As,5040940219.0,NO
5040940249,BYGG Og Energi Systemer As,5040940249.0,NO
5040940522,Steinriket Holding AS,5057756988.0,NO
5040940533,TP Products Holding AS,5044676120.0,NO
5040940664,Shelby AS,5086563028.0,NO
5040940731,Ardal Invest AS,5044717556.0,NO
5040940885,Hibernian Holding As,5042956488.0,NO
5040941180,Compagnie de Saint Gobain SA,4295867362.0,FR
5040941266,Oslo VVS Senter As,5040941266.0,NO
5040941282,TL Invest As,5044590258.0,NO
5040941357,Advokatfirmaet Thommessen As,5001106232.0,NO
5040941361,Sotra Trelast As,5040941361.0,NO
5040944961,Woxen Invest AS,5044700189.0,NO
5040945179,K Invest AS,5042953654.0,NO
5040945192,Frisema AS,5078521467.0,NO
5040945385,Intermec AS,5040945385.0,NO
5040945656,Gam Holding As,5044173303.0,NO
5040945665,Solvberget Investeringsselskab As,5043320919.0,NO
5040945706,Nylund As,5044782687.0,NO
5040945813,Algol Oy,4295968377.0,FI
5040945827,NSL Eiendom & Invest As,5049107384.0,NO
5040945889,Protecta Group As,5044199305.0,NO
5041748767,Sportlov Topco AS,5073148364.0,NO
5041749244,Kvinnherad BYGG As,5041749244.0,NO
5041749808,Kasu AS,5038914926.0,NO
5041749963,Tomo Industrier AS,5057757027.0,NO
5041750685,Luncon Holding AS,5042212854.0,NO
5041750699,Daimyo AS,5037631502.0,NO
5041750723,Allskog SA,4298292184.0,NO
5041751459,Zurhaar & Rubb AS,5038909445.0,NO
5041758996,Fast Wood AS,5053434253.0,NO
5041759220,Gilje Tre As,4297356808.0,NO
5041945981,Agnar Skatun As,5041945981.0,NO
5041976799,Arne Tysnes As,5041976799.0,NO
5041978702,Cordim Holding AB,5066562175.0,SE
5041978721,Jiyuan Packaging Holdings Ltd,5051397053.0,KY
5041980166,Solskjermingsgruppen Holding As,5041980166.0,NO
5042212854,Luncon Holding AS,5042212854.0,NO
5042213553,Nor-Safe Per Halsli,5042213553.0,NO
5042217138,Ak Gruppen As,5042217138.0,NO
5042218071,Thomas Concrete Group AB,4297465543.0,SE
5042218283,Stena AB,4295890300.0,SE
5042218730,Westgroup As,5042218730.0,NO
5042270879,Stiftelsen Norsar,5042270888.0,NO
5042953968,Solberg Industri Holding AS,5042953968.0,NO
5042954199,Con-Son Invest As,5042954199.0,NO
5042955570,BBR Polska holding Sp z o o,5039613691.0,PL
5042955618,Bringo Holding AS,5042955618.0,NO
5042955633,Gustav Og John Hagen As,5042955633.0,NO
5042955930,Haucon Holding As,5042955930.0,NO
5042955965,BYGG Invest AS,5056411503.0,NO
5042956134,Jol AS,5042212703.0,NO
5042956436,Leigland As,5038912079.0,NO
5042956488,Hibernian Holding As,5042956488.0,NO
5042956622,Sjovik Group AS,5078521579.0,NO
5042956643,Niras Holding As,5042956643.0,NO
5042956660,EVI-ETHIC VALUE INTERNATIONAL SRL,5078523191.0,IT
5042956776,Gunnar Hippe Eiendom As,5042956776.0,NO
5042956823,Svermo As,5042956823.0,NO
5042956830,Berry Global Group Inc,4297705980.0,US
5042956932,Torstvedt Holding AS,5042956932.0,NO
5042957004,Reklameservice Eiendom As,5042957004.0,NO
5042957502,Lundevagen Holding As,5042957502.0,NO
5042957602,Opseth Invest AS,5043953820.0,NO
5042960443,Celsa Nordic AS,5044708038.0,NO
5042979040,INEOS Ltd,5056408988.0,IM
5043322519,Omega AS,4298456104.0,NO
5043331364,Soland Invest AS,5040693439.0,NO
5043953784,Vkr Holding A/S,4296710251.0,DK
5043953820,Jiyuan Packaging Holdings Ltd,5051397053.0,KY
5044169700,Hmr Group AS,5044169700.0,NO
5044178317,Volati 2 AB,5046285507.0,SE
5044199305,Protecta Group As,5044199305.0,NO
5044244506,FSN Capital GP V Ltd,5060574525.0,NO
5044253204,Matre & As Co,5041978454.0,NO
5044310454,Building Material As Corp,5044310454.0,NO
5044310465,Con-Son Invest As,5042954199.0,NO
5044313130,Steni Group As,5044313130.0,NO
5044340216,Eltek Holding AS,5080036099.0,NO
5044342106,Karl Rauch Verlag & GmbH Co KG,4298428118.0,DE
5044343880,Vidar T Holding As,5046288231.0,NO
5044365639,Norske Skogindustrier ASA,4295885446.0,NO
5044534848,Bubbledeck Consulting AS,5044534848.0,NO
5044535574,Laidback Holding As,5044730769.0,NO
5044540739,Fastfood Shopping As,5044540739.0,NO
5044540741,Aasebo Sag As,5044540741.0,NO
5044540941,Isola Holding As,4297378752.0,NO
5044540946,Steis Eiendom As,5044540946.0,NO
5044543313,Vaia As,5044707054.0,NO
5044552717,Gjertsen Holding As,5044720651.0,NO
5044555481,Opseth Invest AS,5043953820.0,NO
5044555820,Knerten As,5044743942.0,NO
5044560741,Prestnes Holding A/S,5083541123.0,NO
5044563678,OSTER HUS HOLDING AS,5083287078.0,NO
5044565578,Hansen Og Eriksen Holding AS,5044652520.0,NO
5044565589,BR Industrier AS,4298455746.0,NO
5044569786,BYGG Teknisk Stal As,5044569786.0,NO
5044570194,Alumeco Holding A/S,5038912993.0,DK
5044574847,X-Tra Invest As,5044729193.0,NO
5044575714,BEWiSynbra Group AB (publ),5050655875.0,SE
5044576061,Mandal Castings Holding As,5044539747.0,NO
5044576757,Aluhak Gruppen AS,5081169688.0,NO
5044579151,Parkettgruppen AS,5044579151.0,NO
5044581050,Hth AS,5044168128.0,NO
5044587846,Sundfloen Sag Sa,5044587846.0,NO
5044601134,Nordli Holding As,5044769408.0,NO
5044609529,Ola Vill As,5044714367.0,NO
5044609859,Norwegian Paper AS,5044609859.0,NO
5044614094,Bottger Invest AS,5083551615.0,NO
5044620611,Rakvag Invest As,5044557972.0,NO
5044621519,Prestnes Holding A/S,5083541123.0,NO
5044624696,Boe Invest AS,5083548961.0,NO
5044628275,Nygaard-Holding As,5044628275.0,NO
5044630471,Ferroglobe PLC,5045943900.0,GB
5044632607,Are Treindustrier AS,5057757014.0,NO
5044633438,Sylteosen Holding AS,5044782259.0,NO
5044634230,Reblock Property AS,5046022746.0,NO
5044634233,Friis Group A/S,5038911600.0,DK
5044635197,Svein Berg Holding As,5044798305.0,NO
5044635622,Fluda Eiendom AS,5001416172.0,NO
5044635932,TIME GRUPPEN AS,5081169781.0,NO
5044637111,Davis Mining & Manufacturing Inc,4296535787.0,US
5044640193,Stange Gruppen As,5083318319.0,NO
5044641698,Qmatec Holding AS,5055954319.0,NO
5044647374,Horge Invest AS,5044803877.0,NO
5044647818,Steinfjellet AS,5081169639.0,NO
5044647819,Eiken Mekaniske Verksted AS,5044647819.0,NO
5044650999,MCS Holding As,5047818312.0,NO
5044652517,NCS Gruppen As,5044712141.0,NO
5044652520,Hansen Og Eriksen Holding AS,5044652520.0,NO
5044653155,Bewi Polar AS,5044653155.0,NO
5044656786,Metacon Holdings AS,5044634481.0,NO
5044661762,Abt Invest As,5044551647.0,NO
5044662134,Berg Betong As,5044662134.0,NO
5044662136,INEOS Ltd,5056408988.0,IM
5044675075,Eiken Hytter As,5044675075.0,NO
5044683994,Vidar Botn As,5044738163.0,NO
5044684741,Velde Industri AS,4298299701.0,NO
5044686387,PDS AS,5038915047.0,NO
5044687721,KST Metall As,5044636666.0,NO
5044688554,Dacapo Stainless A/S,5042938654.0,DK
5044693258,P Smith Holding AS,5068321164.0,NO
5044694057,Vatvedt As,5042956606.0,NO
5044694937,Wergeland Gruppa AS,5083111808.0,NO
5044695038,Pipe Systems Engineering SRL,5042385159.0,RO
5044696977,Dyroy Betong Alesund AS,5044696977.0,NO
5044701557,CSUB AS,5044701557.0,NO
5044701613,Haucon Nord As,5044701613.0,NO
5044704119,Kampaa Sag Da,5044704119.0,NO
5044707051,Kurt Hamre Invest As,5044707051.0,NO
5044708038,Celsa Nordic AS,5044708038.0,NO
5044708133,Selbu Byggvare As,5044708133.0,NO
5044709325,Sub Sea Services Group AS,5038915430.0,NF
5044710087,Knut Eidsmo Holding As,5044710087.0,NO
5044710930,Teft Ballstad AS,5044012529.0,NO
5044712029,Arve G Flatin As,5044712029.0,NO
5044713172,Hotspring Import As,5044664177.0,NO
5044713260,Frode Kjosnes AS,5046298224.0,NO
5044713449,Steis Eiendom As,5044540946.0,NO
5044715009,B & G Holding AS,5038915088.0,NO
5044717764,Hamani As,5044543368.0,NO
5044720454,Scanco As,5044720454.0,NO
5044721501,K-Invent AS,5044721501.0,NO
5044722799,Steven Foss Holding As,5044722799.0,NO
5044723001,Glommen Mjosen Skog SA,5044723001.0,NO
5044727426,Eimo Holding As,5078517093.0,NO
5044731508,BR Industrier AS,4298455746.0,NO
5044732771,Ogna Sveis Holding As,5044831090.0,NO
